Date,Open,High,Low,Close,Adj Close,Volume
11-02-2000,1.014509,1.018973,0.966518,0.970982,0.832486,212251200
14-02-2000,0.976004,1.034598,0.969866,1.03404,0.88655,367539200
15-02-2000,1.029018,1.070871,1.02846,1.0625,0.91095,485744000
16-02-2000,1.051339,1.054688,1.001116,1.018973,0.873632,378246400
17-02-2000,1.02846,1.03125,1.010045,1.02567,0.879374,289497600
18-02-2000,1.023438,1.030134,0.989955,0.993304,0.851624,233441600
22-02-2000,0.983259,1.044085,0.952567,1.016183,0.87124,422296000
23-02-2000,1.011021,1.0625,0.991071,1.037946,0.889899,473099200
24-02-2000,1.047433,1.063616,0.997768,1.028599,0.881885,376432000
25-02-2000,1.025112,1.044643,0.983259,0.985491,0.844926,249144000
28-02-2000,0.983259,1.026786,0.967634,1.011161,0.866934,328328000
29-02-2000,1.013951,1.046875,1.005022,1.023438,0.87746,368961600
01-03-2000,1.058594,1.179129,1.058036,1.163504,0.997548,1077003200
02-03-2000,1.133929,1.142299,1.077567,1.089286,0.933916,311259200
03-03-2000,1.114955,1.14495,1.071429,1.142857,0.979846,323366400
06-03-2000,1.125,1.152902,1.116071,1.12221,0.962144,210560000
07-03-2000,1.128906,1.137835,1.081473,1.097098,0.940614,273011200
08-03-2000,1.097098,1.106585,1.058594,1.089286,0.933916,271230400
09-03-2000,1.079241,1.116071,1.055804,1.091518,0.935829,276718400
10-03-2000,1.086496,1.142299,1.080357,1.122768,0.962622,248606400
13-03-2000,1.090402,1.129464,1.066964,1.083147,0.928652,303956800
14-03-2000,1.08231,1.109375,1.017857,1.020089,0.874589,428579200
15-03-2000,1.032366,1.073661,1.018973,1.037946,0.889899,443609600
16-03-2000,1.047433,1.089286,1.022321,1.085379,0.930566,378100800
17-03-2000,1.072545,1.116071,1.06808,1.116071,0.95688,305043200
20-03-2000,1.102679,1.127232,1.092634,1.098214,0.941571,204489600
21-03-2000,1.094308,1.220982,1.085938,1.204799,1.032953,524328000
22-03-2000,1.185547,1.289063,1.174665,1.287388,1.103761,567996800
23-03-2000,1.267857,1.342634,1.25,1.261719,1.081754,562564800
24-03-2000,1.271763,1.285156,1.209821,1.238281,1.061659,446913600
27-03-2000,1.228795,1.292411,1.222098,1.246094,1.068358,279182400
28-03-2000,1.225446,1.267857,1.22433,1.242188,1.065009,202966400
29-03-2000,1.24442,1.244978,1.194894,1.213728,1.040608,239836800
30-03-2000,1.192522,1.229353,1.119978,1.122768,0.962622,414400000
31-03-2000,1.137835,1.225446,1.125,1.212612,1.039651,404633600
03-04-2000,1.209821,1.245536,1.155692,1.19029,1.020513,328563200
04-04-2000,1.184152,1.1875,1.042411,1.136719,0.974583,660329600
05-04-2000,1.129185,1.186384,1.107143,1.164063,0.998027,457665600
06-04-2000,1.166295,1.200893,1.100446,1.117746,0.958317,259627200
07-04-2000,1.136161,1.177455,1.120536,1.176339,1.008552,242435200
10-04-2000,1.175781,1.185268,1.113839,1.116071,0.95688,212262400
11-04-2000,1.102679,1.114955,1.054129,1.066406,0.914299,541822400
12-04-2000,1.0625,1.0625,0.936384,0.975446,0.836313,941136000
13-04-2000,0.995536,1.071429,0.96875,1.016183,0.87124,529827200
14-04-2000,0.976004,1.053571,0.973214,0.998884,0.856408,667620800
17-04-2000,0.977679,1.106585,0.973772,1.106027,0.948269,409561600
18-04-2000,1.102679,1.132813,1.065848,1.132813,0.971234,390924800
19-04-2000,1.126674,1.162946,1.069196,1.081473,0.927217,520150400
20-04-2000,1.104353,1.113839,1.045201,1.061384,0.909994,722120000
24-04-2000,1.026786,1.075893,1.024554,1.075893,0.922433,443620800
25-04-2000,1.090402,1.149554,1.089844,1.145647,0.982238,391641600
26-04-2000,1.13058,1.142857,1.071429,1.083147,0.928652,366912000
27-04-2000,1.046317,1.133929,1.040876,1.131696,0.970276,326603200
28-04-2000,1.135045,1.138393,1.083147,1.107701,0.949704,249580800
01-05-2000,1.114955,1.117188,1.08817,1.109933,0.951618,226195200
02-05-2000,1.100446,1.127232,1.049107,1.052455,0.902338,236432000
03-05-2000,1.061942,1.082589,0.996652,1.027344,0.880809,489798400
04-05-2000,1.027902,1.029018,0.987165,0.988281,0.847318,399515200
05-05-2000,0.989397,1.024554,0.98856,1.010045,0.865977,284076800
08-05-2000,1.000837,1.015067,0.982143,0.983259,0.843012,184900800
09-05-2000,0.984933,0.993304,0.936384,0.941406,0.807129,327140800
10-05-2000,0.929129,0.9375,0.881696,0.886719,0.760242,535091200
11-05-2000,0.905134,0.930804,0.883929,0.917969,0.787035,499744000
12-05-2000,0.946429,0.986607,0.935407,0.960938,0.823875,306913600
15-05-2000,0.964844,0.964844,0.893973,0.901786,0.77316,678932800
16-05-2000,0.933175,0.973772,0.917411,0.943638,0.809042,440451200
17-05-2000,0.925223,0.925781,0.896205,0.905134,0.77603,398092800
18-05-2000,0.919643,0.936942,0.898438,0.899554,0.771246,373777600
19-05-2000,0.886161,0.886161,0.833705,0.839286,0.719575,740667200
22-05-2000,0.837054,0.837054,0.767857,0.803013,0.688475,755507200
23-05-2000,0.808036,0.833705,0.764509,0.766183,0.656898,517585600
24-05-2000,0.769531,0.801339,0.741071,0.782924,0.671252,678462400
25-05-2000,0.790179,0.827288,0.767857,0.779157,0.668022,406750400
26-05-2000,0.785714,0.802455,0.761161,0.771205,0.661204,181148800
30-05-2000,0.782366,0.78683,0.729911,0.781808,0.670295,713059200
31-05-2000,0.77567,0.814732,0.748326,0.75,0.643024,433507200
01-06-2000,0.729911,0.799665,0.717634,0.795759,0.682256,903840000
02-06-2000,0.837054,0.890625,0.794643,0.826451,0.70857,792848000
05-06-2000,0.833147,0.850446,0.800781,0.81529,0.699001,323668800
06-06-2000,0.82115,0.863839,0.806362,0.829241,0.710962,525481600
07-06-2000,0.835938,0.866071,0.81808,0.862165,0.73919,337019200
08-06-2000,0.871652,0.879464,0.831473,0.84654,0.725794,238526400
09-06-2000,0.863839,0.874442,0.842634,0.854911,0.732971,252358400
12-06-2000,0.860491,0.861049,0.811384,0.814174,0.698044,290337600
13-06-2000,0.814174,0.845424,0.787388,0.84375,0.723402,351456000
14-06-2000,0.845424,0.859375,0.804688,0.807478,0.692304,277446400
15-06-2000,0.814732,0.833705,0.794643,0.824777,0.707135,248572800
16-06-2000,0.834821,0.837054,0.795201,0.814174,0.698044,303564800
19-06-2000,0.808594,0.873884,0.801897,0.862723,0.739669,394004800
20-06-2000,0.879464,0.928013,0.878348,0.904018,0.775073,501390400
21-06-2000,0.901786,1.016741,0.898438,0.993304,0.851624,490000000
22-06-2000,0.995536,1.029018,0.956473,0.959821,0.822917,467712000
23-06-2000,0.960379,0.975446,0.907366,0.922991,0.79134,204965600
26-06-2000,0.9375,0.977679,0.930804,0.966518,0.828659,185354400
27-06-2000,0.960379,0.991071,0.921875,0.924107,0.792297,203470400
28-06-2000,0.952009,0.988839,0.919643,0.972098,0.833443,286428800
29-06-2000,0.947545,0.96317,0.91183,0.915179,0.784643,203660800
30-06-2000,0.94308,0.981027,0.922991,0.935268,0.801866,323097600
03-07-2000,0.930804,0.969866,0.930804,0.952009,0.816219,70828800
05-07-2000,0.950893,0.985491,0.90625,0.921875,0.790383,265216000
06-07-2000,0.9375,0.945313,0.886161,0.925223,0.793254,309545600
07-07-2000,0.939174,0.978795,0.930804,0.972098,0.833443,263603200
10-07-2000,0.96596,1.040179,0.959821,1.020089,0.874589,397796000
11-07-2000,1.017857,1.058036,0.989955,1.016741,0.871719,357896000
12-07-2000,1.037946,1.052455,1.006696,1.051339,0.901381,225433600
13-07-2000,1.044643,1.082589,0.977679,1.008929,0.865021,445659200
14-07-2000,1.020089,1.053571,1.015625,1.030134,0.883201,190276800
17-07-2000,1.040179,1.050223,1.020089,1.041295,0.89277,260002400
18-07-2000,1.044643,1.051339,1.015625,1.022321,0.876502,318404800
19-07-2000,0.985491,1.014509,0.924107,0.940848,0.80665,457872800
20-07-2000,0.982143,1.018973,0.966518,0.984375,0.843969,465572800
21-07-2000,0.970703,0.993304,0.945313,0.956473,0.820047,196235200
24-07-2000,0.938616,0.944196,0.848214,0.86942,0.74541,412171200
25-07-2000,0.898438,0.904018,0.876116,0.893973,0.766461,211607200
26-07-2000,0.890067,0.915179,0.879464,0.893973,0.766461,210470400
27-07-2000,0.892857,0.950893,0.890625,0.928571,0.796124,294985600
28-07-2000,0.933594,0.9375,0.837054,0.862723,0.739669,237893600
31-07-2000,0.87779,0.921875,0.870536,0.907366,0.777944,155299200
01-08-2000,0.898438,0.913504,0.879464,0.88058,0.754978,137284000
02-08-2000,0.875,0.891741,0.842634,0.84375,0.723402,162355200
03-08-2000,0.813616,0.858259,0.790179,0.857143,0.734884,339897600
04-08-2000,0.883371,0.915179,0.827009,0.845982,0.725316,263121600
07-08-2000,0.854911,0.876116,0.842634,0.856027,0.733928,187348000
08-08-2000,0.856027,0.857143,0.827009,0.834821,0.715746,176674400
09-08-2000,0.859375,0.864955,0.84375,0.848214,0.727229,379640800
10-08-2000,0.857143,0.864955,0.845982,0.84933,0.728186,251714400
11-08-2000,0.836496,0.857143,0.813616,0.851563,0.730101,238056000
14-08-2000,0.849888,0.851563,0.827009,0.840402,0.720531,156660000
15-08-2000,0.84375,0.856027,0.830357,0.833705,0.71479,114200800
16-08-2000,0.837054,0.875,0.835938,0.866071,0.742539,143673600
17-08-2000,0.863839,0.936384,0.862723,0.918527,0.787513,270900000
18-08-2000,0.917411,0.925223,0.890625,0.892857,0.765504,190176000
21-08-2000,0.897321,0.920759,0.886161,0.901786,0.77316,134467200
22-08-2000,0.904018,0.94308,0.899554,0.922991,0.79134,276802400
23-08-2000,0.919085,0.977679,0.91183,0.969866,0.831529,236863200
24-08-2000,0.976283,1.011161,0.953125,1.001953,0.859039,310766400
25-08-2000,1.008929,1.026786,1.006696,1.014509,0.869805,334460000
28-08-2000,1.022321,1.053571,1.018973,1.03683,0.888942,359004800
29-08-2000,1.033482,1.061384,1.030134,1.05692,0.906166,267030400
30-08-2000,1.053571,1.071429,1.04827,1.0625,0.91095,285392800
31-08-2000,1.053013,1.098214,1.052455,1.08817,0.932959,419596800
01-09-2000,1.094866,1.136161,1.091518,1.132813,0.971234,256872000
05-09-2000,1.118862,1.145089,1.111607,1.114955,0.955923,298642400
06-09-2000,1.095982,1.113839,1.03125,1.043527,0.894684,355404000
07-09-2000,1.055804,1.117188,1.040179,1.107143,0.949226,217464800
08-09-2000,1.100446,1.100446,1.044643,1.051339,0.901381,195518400
11-09-2000,1.047991,1.078125,1.037946,1.043527,0.894684,187381600
12-09-2000,1.023996,1.072545,1.017857,1.03125,0.884158,187997600
13-09-2000,1.013393,1.0625,1.013393,1.035714,0.887985,305984000
14-09-2000,1.045759,1.064732,1.014509,1.015346,0.870522,426552000
15-09-2000,1.03125,1.039063,0.96875,0.986328,0.845643,394514400
18-09-2000,0.986607,1.084821,0.983259,1.083147,0.928652,424536000
19-09-2000,1.066964,1.080357,1.045759,1.070313,0.917649,271510400
20-09-2000,1.060826,1.097098,1.045759,1.090123,0.934634,227388000
21-09-2000,1.044643,1.064732,0.986607,1.012277,0.867891,510490400
22-09-2000,0.898438,0.936384,0.892857,0.93192,0.798996,726700800
25-09-2000,0.941964,0.991071,0.929688,0.955357,0.81909,435551200
26-09-2000,0.952009,0.977679,0.917411,0.918527,0.787513,290936800
27-09-2000,0.924107,0.941964,0.861607,0.873884,0.749238,402259200
28-09-2000,0.88058,0.960938,0.859375,0.955357,0.81909,979585600
29-09-2000,0.503348,0.517857,0.453125,0.459821,0.394234,7421640800
02-10-2000,0.476563,0.477679,0.419643,0.433036,0.37127,2424788800
03-10-2000,0.445313,0.446429,0.396205,0.398438,0.341607,2038120000
04-10-2000,0.399554,0.424107,0.390625,0.421875,0.361701,1466024000
05-10-2000,0.419643,0.4375,0.392857,0.393973,0.337779,873006400
06-10-2000,0.405134,0.409598,0.375,0.396205,0.339692,612656800
09-10-2000,0.404018,0.408482,0.377232,0.388393,0.332995,597564800
10-10-2000,0.386161,0.40067,0.366071,0.372768,0.319598,691101600
11-10-2000,0.359375,0.375,0.341518,0.350446,0.30046,1198422400
12-10-2000,0.362723,0.371652,0.348214,0.357143,0.306202,1191064000
13-10-2000,0.361607,0.395089,0.357143,0.393973,0.337779,1247752800
16-10-2000,0.398438,0.415179,0.381696,0.383929,0.329167,820176000
17-10-2000,0.387277,0.391741,0.351563,0.359375,0.308116,601720000
18-10-2000,0.347098,0.376116,0.334821,0.359375,0.308116,834265600
19-10-2000,0.342076,0.353795,0.327009,0.33817,0.289935,1506724800
